building_id,building_name,property_type,gross_floor_area,year_built,current_eui,latest_reporting_year,status,was_exempt_this_year,baseline_eui,target_2025_raw,target_2027_raw,target_2030_raw,target_2025_capped,target_2027_capped,target_2030_capped,is_mai,building_age,target_2025_final,target_2027_final,target_2030_final,hit_42_pct_cap,hit_mai_floor,gap_2025,gap_2027,gap_2030,pct_reduction_2030,pct_reduction_requested,penalty_2025,penalty_2027,penalty_2030_default,penalty_2028_optin,penalty_2032_optin,estimated_retrofit_cost,npv_penalties_default,npv_penalties_optin,total_penalties_default,total_penalties_optin,npv_advantage_optin,technical_difficulty_score,cash_flow_constrained,should_opt_in,decision_confidence,primary_rationale,data_recency,reporting_year_status
2361,diamond hill building b,Office,92000.0,1969,60.2,2024,in compliance,False,58.3,54.3,51.8,49.4,54.3,51.8,49.4,0,55,54.3,51.8,49.4,False,False,5.900000000000006,8.400000000000006,10.800000000000004,17.94019933554818,15.265866209262436,81420.00000000007,115920.00000000007,149040.00000000006,228528.0000000001,228528.0000000001,1104000.0,270030.35287072597,307348.293666836,346380.00000000023,457056.0000000002,-37317.94079611002,30,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2362,diamond hill building c-d,Office,230000.0,1973,66.6,2024,in compliance,False,63.0,56.6,52.8,49.0,56.6,52.8,49.0,0,51,56.6,52.8,49.0,False,False,9.999999999999993,13.799999999999997,17.599999999999994,26.42642642642642,22.22222222222222,344999.9999999997,476099.9999999999,607199.9999999998,931039.9999999998,931039.9999999998,2760000.0,1115672.3240311765,1252159.7149389605,1428299.9999999993,1862079.9999999995,-136487.390907784,50,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2364,riverside church,Worship Facility,151150.0,1977,51.0,2023,in compliance,False,55.2,49.2,45.7,42.1,49.2,45.7,42.1,0,47,49.2,45.7,42.1,False,False,1.7999999999999972,5.299999999999997,8.899999999999999,17.450980392156858,23.731884057971016,40810.499999999935,120164.24999999993,201785.24999999997,309404.05,309404.05,1813800.0,270688.5085771598,416118.84242240933,362759.9999999998,618808.1,-145430.33384524955,30,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2366,children's museum of denver at marsico campus,Museum,43339.0,1984,100.4,2023,in compliance,False,104.3,90.1,81.5,73.0,90.1,81.5,73.0,0,40,90.1,81.5,73.0,False,False,10.300000000000011,18.900000000000006,27.400000000000006,27.290836653386457,30.00958772770853,66958.75500000006,122866.06500000003,178123.29000000004,273122.3780000001,273122.3780000001,520068.0,281564.65287448163,367323.4651356883,367948.1100000001,546244.7560000002,-85758.81226120668,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2367,element 47,Multifamily Housing,275536.0,2014,51.8,2024,in compliance,False,48.1,48.2,48.2,48.2,48.2,48.2,48.2,0,10,48.2,48.2,48.2,False,False,3.5999999999999943,3.5999999999999943,3.5999999999999943,6.949806949806939,-0.20790020790021085,148789.43999999977,148789.43999999977,148789.43999999977,228143.80799999967,228143.80799999967,1377680.0,359656.74170766096,306831.5921876274,446368.3199999993,456287.61599999934,52825.14952003356,10,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2372,"tucc, the urology center of colorado",Other - Specialty Hospital,56349.0,2006,205.9,2023,in compliance,False,218.1,194.1,179.6,165.2,194.1,179.6,165.2,0,18,194.1,179.6,165.2,False,False,11.800000000000011,26.30000000000001,40.70000000000002,19.76687712481788,24.254928931682716,99737.7300000001,222296.80500000008,344010.6450000001,527482.9890000002,527482.9890000002,676188.0,503902.0599426736,709414.1488457974,666045.1800000002,1054965.9780000004,-205512.0889031238,30,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2373,frontview 40,Multifamily Housing,31734.0,2009,46.9,2023,in compliance,False,46.5,45.5,44.8,44.2,45.5,44.8,44.2,0,15,45.5,44.8,44.2,False,False,1.3999999999999986,2.1000000000000014,2.6999999999999957,5.756929637526643,4.946236559139779,6664.139999999993,9996.210000000005,12852.26999999998,19706.813999999973,19706.813999999973,158670.0,22952.063397144397,26503.779215280858,29512.61999999998,39413.627999999946,-3551.715818136461,10,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2374,brown international academy,K-12 School,78829.0,1951,54.6,2024,in compliance,False,52.4,50.4,49.2,48.0,50.4,49.2,48.0,0,73,50.4,49.2,48.0,False,False,4.200000000000003,5.399999999999999,6.600000000000001,12.087912087912091,8.396946564885493,49662.27000000003,63851.489999999976,78040.71000000002,119662.42200000004,119662.42200000004,394145.0,150536.99242153513,160934.50788411422,191554.47000000003,239324.84400000007,-10397.51546257909,30,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2375,boulevard condos,Multifamily Housing,41786.0,1904,59.7,2023,in compliance,False,59.6,52.6,48.4,44.2,52.6,48.4,44.2,0,120,52.6,48.4,44.2,False,False,7.100000000000001,11.300000000000004,15.5,25.963149078726964,25.838926174496642,44502.090000000004,70827.27000000002,97152.45,148967.09,148967.09,501432.0,164143.66802695466,200346.4823742122,212481.81,297934.18,-36202.81434725755,50,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2380,turntable studios,Multifamily Housing,94000.0,1967,54.3,2023,in compliance,False,51.2,49.2,48.0,46.8,49.2,48.0,46.8,0,57,49.2,48.0,46.8,False,False,5.099999999999994,6.299999999999997,7.5,13.812154696132598,8.59375000000001,71909.99999999991,88829.99999999996,105750.0,162150.0,162150.0,470000.0,210183.03804944595,218076.23493872714,266489.9999999999,324300.0,-7893.196889281186,30,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2385,co - sunset park apartments: sunset park apartments,Multifamily Housing,189228.0,1972,63.5,2022,in compliance,False,69.1,57.8,51.0,44.2,57.8,51.0,44.2,0,52,57.8,51.0,44.2,False,False,5.700000000000003,12.5,19.299999999999997,30.393700787401574,36.034732272069455,161789.9400000001,354802.5,547815.0599999999,839983.092,839983.092,4730700.0,805862.3841880118,1129696.8863123679,1064407.5,1679966.184,-323834.5021243561,70,False,True,75,Cannot meet any targets,Latest data from 2022,Active in reporting year
2386,"blake street terrace (tax assessor 1836, street address 1860)",Office,111552.0,1983,82.9,2024,in compliance,False,93.9,76.0,65.2,54.5,76.0,65.2,54.5,0,41,76.0,65.2,54.5,False,False,6.900000000000006,17.700000000000003,28.400000000000006,34.25814234016889,41.95953141640043,115456.3200000001,296170.56000000006,475211.5200000001,728657.6640000002,728657.6640000002,2788800.0,666320.0031493382,979974.8376464271,886838.4000000001,1457315.3280000004,-313654.8344970889,70,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2387,blake building - 2387,Office,29156.0,1906,53.9,2023,in compliance,False,41.6,48.3,48.3,48.3,48.3,48.3,48.3,0,118,48.3,48.3,48.3,False,False,5.600000000000001,5.600000000000001,5.600000000000001,10.389610389610393,-16.10576923076922,24491.040000000005,24491.040000000005,24491.040000000005,37552.92800000001,37552.92800000001,145780.0,59200.22044193463,50505.0949686408,73473.12000000001,75105.85600000001,8695.125473293832,30,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2392,grand central building,Office,46650.0,1984,55.2,2024,in compliance,False,48.3,47.6,47.1,46.7,47.6,47.1,46.7,0,40,47.6,47.1,46.7,False,False,7.600000000000001,8.100000000000001,8.5,15.39855072463768,3.31262939958591,53181.00000000001,56679.75000000001,59478.75,91200.75,91200.75,559800.0,135602.63129140917,122656.28235330324,169339.5,182401.5,12946.348938105933,30,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2393,streetcar stables lofts,Multifamily Housing,143500.0,1993,78.5,2024,pending revisions,False,34.9,68.2,68.2,68.2,68.2,68.2,68.2,0,31,68.2,68.2,68.2,False,False,10.299999999999997,10.299999999999997,10.299999999999997,13.121019108280251,-95.41547277936965,221707.4999999999,221707.4999999999,221707.4999999999,339951.4999999999,339951.4999999999,717500.0,535915.7011556152,457202.2397889156,665122.4999999998,679902.9999999998,78713.46136669954,30,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2409,the barth hotel,Senior Living Community,32000.0,1918,77.6,2023,in compliance,False,87.4,76.4,69.9,63.3,76.4,69.9,63.3,0,106,76.4,69.9,63.3,False,False,1.1999999999999886,7.699999999999989,14.299999999999997,18.42783505154639,27.57437070938216,5759.999999999945,36959.99999999995,68639.99999999999,105247.99999999997,105247.99999999997,384000.0,81291.27734274465,141548.48951483902,111359.99999999988,210495.99999999994,-60257.21217209437,30,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2411,1660 wynkoop,Office,66120.0,1983,78.6,2023,in compliance,False,76.6,68.9,64.2,59.6,68.9,64.2,59.6,0,41,68.9,64.2,59.6,False,False,9.699999999999989,14.399999999999991,18.999999999999993,24.173027989821875,22.193211488250643,96204.59999999989,142819.1999999999,188441.9999999999,288944.3999999999,288944.3999999999,793440.0,332060.71220117627,388602.57082102704,427465.7999999997,577888.7999999998,-56541.85861985077,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2413,sugar building,Office,97567.0,1923,81.4,2023,in compliance,False,71.6,68.9,67.3,65.7,68.9,67.3,65.7,0,101,68.9,67.3,65.7,False,False,12.5,14.100000000000009,15.700000000000003,19.28746928746929,8.240223463687139,182938.125,206354.20500000013,229770.28500000006,352314.4370000001,352314.4370000001,1170804.0,492522.35238322744,473829.2071262251,619062.6150000002,704628.8740000002,18693.145257002325,30,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2417,larimer place,Multifamily Housing,379410.0,1979,54.2,2024,in compliance,False,52.7,51.0,50.0,49.0,51.0,50.0,49.0,0,45,51.0,50.0,49.0,False,False,3.200000000000003,4.200000000000003,5.200000000000003,9.594095940959415,7.020872865275147,182116.80000000016,239028.30000000016,295939.80000000016,453774.3600000003,453774.3600000003,1897050.0,562518.0950770738,610283.0955321037,717084.9000000005,907548.7200000006,-47765.00045502989,10,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2424,edbrooke lofts condominium association,Multifamily Housing,78214.0,1991,53.6,2024,in compliance,False,53.0,49.6,47.6,45.6,49.6,47.6,45.6,0,33,49.6,47.6,45.6,False,False,4.0,6.0,8.0,14.925373134328357,13.962264150943394,46928.4,70392.59999999999,93856.8,143913.76,143913.76,391070.0,163860.39651813798,193550.23704394448,211177.8,287827.52,-29689.840525806503,30,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2428,one union station,Office,116125.0,2012,119.0,2024,in compliance,False,112.2,95.7,85.8,75.9,95.7,85.8,75.9,0,12,95.7,85.8,75.9,False,False,23.299999999999997,33.2,43.099999999999994,36.218487394957975,32.35294117647059,405856.87499999994,578302.5,750748.1249999999,1151147.1249999998,1151147.1249999998,2903125.0,1351627.7687434545,1548182.7374686417,1734907.5,2302294.2499999995,-196554.96872518724,90,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2432,ice house condominiums,Multifamily Housing,203570.0,1997,72.2,2024,pending revisions,False,52.9,58.3,58.3,58.3,58.3,58.3,58.3,0,27,58.3,58.3,58.3,False,False,13.900000000000006,13.900000000000006,13.900000000000006,19.25207756232688,-10.207939508506614,424443.4500000001,424443.4500000001,424443.4500000001,650813.2900000003,650813.2900000003,2442840.0,1025973.0009479085,875281.6030298243,1273330.3500000003,1301626.5800000005,150691.39791808417,30,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2439,balfour at riverfront park,Senior Living Community,430352.0,2014,68.6,2024,pending revisions,False,33.2,56.3,56.3,56.3,56.3,56.3,56.3,0,10,56.3,56.3,56.3,False,False,12.299999999999997,12.299999999999997,12.299999999999997,17.930029154518948,-69.57831325301203,793999.4399999998,793999.4399999998,793999.4399999998,1217465.8079999997,1217465.8079999997,5164224.0,1919270.9610850597,1637375.0205074018,2381998.3199999994,2434931.6159999995,281895.9405776579,30,True,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2445,museum of contemporary art denver,Museum,25961.0,2007,118.1,2023,in compliance,False,128.6,111.1,100.5,90.0,111.1,100.5,90.0,0,17,111.1,100.5,90.0,False,False,7.0,17.599999999999994,28.099999999999994,23.793395427603723,30.015552099533434,27259.05,68537.03999999998,109425.61499999998,167785.94299999997,167785.94299999997,311532.0,154337.29554552428,225656.03900760948,205221.70499999996,335571.88599999994,-71318.7434620852,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2447,monarch mills,Multifamily Housing,75510.0,2005,59.9,2023,in compliance,False,58.4,51.9,48.1,44.2,51.9,48.1,44.2,0,19,51.9,48.1,44.2,False,False,8.0,11.799999999999997,15.699999999999996,26.210350584307175,24.31506849315068,90612.0,133652.69999999995,177826.04999999996,272666.61,272666.61,906120.0,312277.53300976893,366710.5007851143,402090.7499999999,545333.22,-54432.96777534537,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2451,griffis lodo,Multifamily Housing,264445.0,2014,54.4,2022,pending revisions,False,48.1,46.3,45.3,44.2,46.3,45.3,44.2,0,10,46.3,45.3,44.2,False,False,8.100000000000001,9.100000000000001,10.199999999999996,18.749999999999993,8.108108108108105,321300.67500000005,360967.42500000005,404600.84999999986,620387.9699999999,620387.9699999999,3173340.0,864540.5774742062,834362.4588275052,1086868.95,1240775.9399999997,30178.118646700983,30,False,True,50,Cannot meet any targets,Latest data from 2022,Active in reporting year
2454,wewatta wynkoop,Office,362371.0,2008,73.2,2024,in compliance,False,49.9,52.5,52.5,52.5,52.5,52.5,52.5,0,16,52.5,52.5,52.5,False,False,20.700000000000003,20.700000000000003,20.700000000000003,28.278688524590166,-5.21042084168337,1125161.955,1125161.955,1125161.955,1725248.3310000002,1725248.3310000002,4348452.0,2719763.4632452577,2320293.927590521,3375485.865,3450496.6620000005,399469.5356547367,50,True,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2465,vf corp,Office,285197.0,2003,62.2,2023,in compliance,False,61.2,55.3,51.8,48.3,55.3,51.8,48.3,0,21,55.3,51.8,48.3,False,False,6.900000000000006,10.400000000000006,13.900000000000006,22.347266881028947,21.078431372549026,295178.89500000025,444907.32000000024,594635.7450000002,911774.8090000005,911774.8090000005,3422364.0,1035275.9315815123,1226249.8764026961,1334721.960000001,1823549.618000001,-190973.9448211838,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2466,cadence union station apartments,Multifamily Housing,235549.0,2013,59.4,2023,in compliance,False,56.5,56.0,55.7,55.4,56.0,55.7,55.4,0,11,56.0,55.7,55.4,False,False,3.3999999999999986,3.6999999999999957,4.0,6.7340067340067336,1.946902654867259,120129.98999999993,130729.69499999985,141329.4,216705.08000000002,216705.08000000002,1177745.0,313159.13785333064,291447.5975238709,392189.08499999973,433410.16000000003,21711.540329459764,10,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2467,downtown aquarium,Aquarium,110000.0,1998,351.0,2023,in compliance,False,368.1,317.9,287.8,257.7,317.9,287.8,257.7,0,26,317.9,287.8,257.7,False,False,33.10000000000002,63.19999999999999,93.30000000000001,26.581196581196586,29.991850040749803,546150.0000000003,1042799.9999999998,1539450.0000000002,2360490.0000000005,2360490.0000000005,1320000.0,2387456.523223774,3174633.1903207903,3128400.0,4720980.000000001,-787176.6670970162,50,True,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2480,1055 auraria,Office,28313.0,1946,56.1,2023,in compliance,False,56.1,52.6,50.4,48.3,52.6,50.4,48.3,0,78,52.6,50.4,48.3,False,False,3.5,5.700000000000003,7.800000000000004,13.903743315508029,13.903743315508029,14864.324999999999,24207.615000000013,33126.210000000014,50793.522000000026,50793.522000000026,141565.0,55725.90969046844,68312.42699375525,72198.15000000002,101587.04400000005,-12586.517303286804,30,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2484,volker,Multifamily Housing,27000.0,1993,56.6,2023,in compliance,False,60.1,52.9,48.5,44.2,52.9,48.5,44.2,0,31,52.9,48.5,44.2,False,False,3.700000000000003,8.100000000000001,12.399999999999999,21.90812720848056,26.455906821963392,14985.000000000011,32805.0,50219.99999999999,77003.99999999999,77003.99999999999,324000.0,74247.0312286659,103563.01199643381,98010.0,154007.99999999997,-29315.980767767905,50,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2489,residences at lawrence street center,Multifamily Housing,73677.0,1980,63.6,2024,in compliance,False,74.9,61.0,52.7,44.4,61.0,52.7,44.4,0,44,61.0,52.7,44.4,False,False,2.6000000000000014,10.899999999999999,19.200000000000003,30.188679245283023,40.72096128170895,28734.030000000013,120461.89499999999,212189.76,325357.63200000004,325357.63200000004,1841925.0,266578.01932910056,437574.88371964195,361385.685,650715.2640000001,-170996.8643905414,70,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2500,fire station #1 - headqtrs,Fire Station,33442.0,1975,73.8,2023,pending revisions,False,81.9,66.8,57.7,48.6,66.8,57.7,48.6,0,49,66.8,57.7,48.6,False,False,7.0,16.099999999999994,25.199999999999996,34.14634146341463,40.65934065934066,35114.1,80762.42999999998,126410.75999999998,193829.832,193829.832,836050.0,182975.94296213187,260682.57774508794,242287.28999999995,387659.664,-77706.63478295607,70,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2523,one lincoln park,Multifamily Housing,303746.0,2008,57.7,2022,in compliance,False,64.5,57.4,53.1,48.8,57.4,53.1,48.8,0,16,57.4,53.1,48.8,False,False,0.30000000000000426,4.600000000000001,8.900000000000006,15.424610051993076,24.341085271317834,13668.570000000194,209584.74000000005,405500.91000000027,621768.0620000004,621768.0620000004,3644952.0,454060.3209057223,836218.5505156284,628754.2200000004,1243536.1240000008,-382158.2296099061,30,False,True,75,Cannot meet any targets,Latest data from 2022,Active in reporting year
2524,benedict park place 1b,Multifamily Housing,128000.0,2006,57.6,2024,in compliance,False,59.3,54.3,51.2,48.2,54.3,51.2,48.2,0,18,54.3,51.2,48.2,False,False,3.3000000000000043,6.399999999999999,9.399999999999999,16.319444444444443,18.718381112984815,63360.00000000007,122879.99999999996,180479.99999999997,276735.99999999994,276735.99999999994,1536000.0,279783.0809377801,372183.44096209423,366720.0,553471.9999999999,-92400.36002431414,30,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2531,benedict park place 3b,Multifamily Housing,103693.0,2008,57.9,2024,in compliance,False,56.5,52.9,50.7,48.5,52.9,50.7,48.5,0,16,52.9,50.7,48.5,False,False,5.0,7.199999999999996,9.399999999999999,16.23488773747841,14.15929203539823,77769.75,111988.43999999993,146207.12999999998,224184.26599999997,224184.26599999997,1244316.0,261521.91929614276,301506.3870600191,335965.31999999995,448368.53199999995,-39984.46776387631,30,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2536,montessori academy of colorado,Pre-school/Daycare,56000.0,1905,46.2,2023,in compliance,False,49.7,44.8,41.8,38.9,44.8,41.8,38.9,0,119,44.8,41.8,38.9,False,False,1.4000000000000057,4.400000000000006,7.300000000000004,15.80086580086581,21.73038229376258,11760.000000000047,36960.000000000044,61320.00000000003,94024.00000000006,94024.00000000006,672000.0,82021.128899922,126453.28346517973,110040.00000000012,188048.00000000012,-44432.15456525773,30,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2544,park avenue west (967),Multifamily Housing,107542.0,2003,64.1,2023,in compliance,False,61.0,53.4,48.8,44.2,53.4,48.8,44.2,0,21,53.4,48.8,44.2,False,False,10.699999999999996,15.299999999999997,19.89999999999999,31.045241809672376,27.540983606557372,172604.90999999992,246808.88999999993,321012.8699999998,492219.73399999976,492219.73399999976,2688550.0,576687.0025743085,661988.4449784874,740426.6699999997,984439.4679999995,-85301.4424041789,70,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2545,cornerstone,Multifamily Housing,41753.0,2009,87.5,2024,in compliance,False,103.6,83.8,72.0,60.1,83.8,72.0,60.1,0,15,83.8,72.0,60.1,False,False,3.700000000000003,15.5,27.4,31.31428571428571,41.98841698841698,23172.91500000002,97075.72499999999,171604.83,263127.406,263127.406,1043825.0,215247.1821615368,353881.1841484665,291853.47,526254.812,-138634.0019869297,70,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2549,offbroadway lofts,Multifamily Housing,70446.0,2001,66.5,2024,in compliance,False,38.9,44.2,44.2,44.2,44.2,44.2,44.2,0,23,44.2,44.2,44.2,False,False,22.299999999999997,22.299999999999997,22.299999999999997,33.53383458646616,-13.624678663239088,235641.86999999997,235641.86999999997,235641.86999999997,361317.534,361317.534,1761150.0,569598.1325966435,485937.51114440657,706925.6099999999,722635.068,83660.62145223696,70,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2564,tri-state/denver buddhist temple,Worship Facility,32470.0,1947,53.9,2023,in compliance,False,50.3,46.6,44.3,42.1,46.6,44.3,42.1,0,77,46.6,44.3,42.1,False,False,7.299999999999997,9.600000000000001,11.799999999999997,21.892393320964747,16.302186878727625,35554.64999999999,46756.80000000001,57471.89999999998,88123.57999999997,88123.57999999997,389640.0,109692.07508298346,118517.78313735253,139783.34999999998,176247.15999999995,-8825.708054369068,50,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2567,cable city building,Office,33292.0,1974,128.1,2024,in compliance,False,113.0,97.8,88.6,79.5,97.8,88.6,79.5,0,50,97.8,88.6,79.5,False,False,30.299999999999997,39.5,48.599999999999994,37.93911007025761,29.646017699115045,151312.13999999998,197255.1,242698.67999999993,372137.97599999997,372137.97599999997,832300.0,464152.51243769575,500489.9702978624,591265.9199999999,744275.9519999999,-36337.45786016667,90,False,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2574,621 seventeenth street,Office,459693.0,1957,63.3,2023,in compliance,False,67.5,58.7,53.5,48.2,58.7,53.5,48.2,0,67,58.7,53.5,48.2,False,False,4.599999999999994,9.799999999999997,15.099999999999994,23.854660347551334,28.592592592592585,317188.16999999963,675748.7099999997,1041204.6449999996,1596513.7889999994,1596513.7889999994,5516316.0,1541848.3979381882,2147158.2863575784,2034141.524999999,3193027.577999999,-605309.8884193902,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2575,johns manville plaza,Office,751708.0,1978,52.4,2024,in compliance,False,55.1,52.0,50.2,48.3,52.0,50.2,48.3,0,46,52.0,50.2,48.3,False,False,0.3999999999999986,2.1999999999999957,4.100000000000001,7.824427480916034,12.341197822141568,45102.479999999836,248063.63999999952,462300.42000000016,708860.6440000003,708860.6440000003,3758540.0,552695.9630672135,953349.739992362,755466.5399999996,1417721.2880000006,-400653.77692514844,10,False,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
2579,kimpton hotel monaco,Hotel,139283.0,2022,117.7,2023,pending revisions,False,107.5,90.9,80.9,70.9,90.9,80.9,70.9,0,2,90.9,80.9,70.9,False,False,26.799999999999997,36.8,46.8,39.762107051826675,34.04651162790697,559917.6599999999,768842.1599999999,977766.6599999999,1499242.2119999998,1499242.2119999998,3482075.0,1802418.9661805006,2016337.3225665675,2306526.4799999995,2998484.4239999996,-213918.35638606688,90,True,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2584,84scb-the westin denver downtown,Hotel,389210.0,1990,89.2,2023,in compliance,False,97.2,83.4,75.2,66.9,83.4,75.2,66.9,0,34,83.4,75.2,66.9,False,False,5.799999999999997,14.0,22.299999999999997,24.999999999999996,31.172839506172835,338612.69999999984,817341.0,1301907.4499999997,1996258.0899999996,1996258.0899999996,4670520.0,1851170.09572185,2684776.1223137504,2457861.1499999994,3992516.1799999992,-833606.0265919005,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2585,daniels and fisher tower,Office,37447.0,1911,74.8,2023,in compliance,False,77.4,64.2,56.2,48.3,64.2,56.2,48.3,0,113,64.2,56.2,48.3,False,False,10.599999999999994,18.599999999999994,26.5,35.42780748663102,37.59689922480621,59540.72999999997,104477.12999999998,148851.82499999998,228239.465,228239.465,936175.0,240116.25754837057,306960.24169984204,312869.68499999994,456478.93,-66843.98415147146,90,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2593,1600 stout,Office,195426.0,1983,80.8,2023,in compliance,False,86.7,75.7,69.1,62.5,75.7,69.1,62.5,0,41,75.7,69.1,62.5,False,False,5.099999999999994,11.700000000000003,18.299999999999997,22.648514851485146,27.912341407151096,149500.88999999984,342972.63000000006,536444.3699999999,822548.0339999999,822548.0339999999,2345112.0,777143.8221042447,1106248.4015477775,1028917.8899999998,1645096.0679999997,-329104.57944353274,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2594,equitable building,Office,173000.0,1892,62.8,2023,in compliance,False,65.5,57.7,53.0,48.3,57.7,53.0,48.3,0,132,57.7,53.0,48.3,False,False,5.099999999999994,9.799999999999997,14.5,23.089171974522294,26.25954198473283,132344.99999999985,254309.9999999999,376275.0,576955.0,576955.0,2076000.0,582007.549226521,775949.2699912015,762929.9999999998,1153910.0,-193941.72076468042,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2600,denver building condo owner association,Multifamily Housing,337000.0,1889,61.7,2023,in compliance,False,62.7,59.6,57.8,55.9,59.6,57.8,55.9,0,135,59.6,57.8,55.9,False,False,2.1000000000000014,3.9000000000000057,5.800000000000004,9.400324149108597,10.845295055821378,106155.00000000007,197145.00000000026,293190.0000000002,449558.00000000035,449558.00000000035,1685000.0,455504.20191424247,604612.4947677113,596490.0000000005,899116.0000000007,-149108.2928534688,10,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2602,renew on stout,Multifamily Housing,179962.0,1891,55.0,2023,in compliance,False,50.3,47.5,45.9,44.2,47.5,45.9,44.2,0,133,47.5,45.9,44.2,False,False,7.5,9.100000000000001,10.799999999999997,19.636363636363633,12.127236580516888,202457.25,245648.13,291538.4399999999,447025.6079999999,447025.6079999999,2159544.0,583998.8025963749,601206.6698355555,739643.8199999998,894051.2159999998,-17207.867239180603,30,False,True,50,Cannot meet any targets,Latest data from 2023,Active in reporting year
2610,writer square,Mixed Use Property,176407.0,1980,117.0,2023,in compliance,False,119.4,103.4,93.9,84.3,103.4,93.9,84.3,0,44,103.4,93.9,84.3,False,False,13.599999999999994,23.099999999999994,32.7,27.94871794871795,29.39698492462312,359870.2799999998,611250.2549999998,865276.3350000001,1326757.0470000003,1326757.0470000003,2116884.0,1411859.8071711743,1784361.2796064378,1836396.8699999996,2653514.0940000005,-372501.47243526345,50,False,True,75,Cannot meet any targets,Latest data from 2023,Active in reporting year
2632,brown palace hotel & spa/holiday inn exp,Hotel,414100.0,1966,75.2,2024,in compliance,False,68.0,64.9,63.0,61.1,64.9,63.0,61.1,0,58,64.9,63.0,61.1,False,False,10.299999999999997,12.200000000000003,14.100000000000001,18.75,10.14705882352941,639784.4999999999,757803.0000000001,875821.5000000001,1342926.3000000003,1342926.3000000003,4969200.0,1800119.2652301681,1806107.3777625386,2273409.0,2685852.6000000006,-5988.112532370491,30,True,True,50,Cannot meet any targets,Latest data from 2024,Active in reporting year
2639,1600 glenarm place,Multifamily Housing,412143.0,2006,87.2,2024,pending revisions,False,87.1,75.5,68.5,61.5,75.5,68.5,61.5,0,18,75.5,68.5,61.5,False,False,11.700000000000003,18.700000000000003,25.700000000000003,29.472477064220186,29.391504018369684,723310.9650000002,1156061.1150000002,1588811.2650000001,2436177.2730000005,2436177.2730000005,4945716.0,2678373.821350164,3276425.3304911237,3468183.3450000007,4872354.546000001,-598051.5091409599,50,True,True,75,Cannot meet any targets,Latest data from 2024,Active in reporting year
